Time (s),Voltage (V)
0.864975,2.5127
0.865000,2.6182
0.865025,2.7141
0.865050,2.8060
0.865075,2.8858
0.865100,2.9591
0.865125,3.0333
0.865150,3.0961
0.865175,3.1501
0.865200,3.1904
0.865225,3.2186
0.865250,3.2363
0.865275,3.2460
0.865300,3.2468
0.865325,3.2379
0.865350,3.2178
0.865375,3.1832
0.865400,3.1412
0.865425,3.0897
0.865450,3.0325
0.865475,2.9648
0.865500,2.8850
0.865525,2.7971
0.865550,2.7053
0.865575,2.6142
0.865600,2.5199
0.865625,2.4160
0.865650,2.3120
0.865675,2.2008
0.865700,2.0977
0.865725,1.9961
0.865750,1.8954
0.865775,1.8027
0.865800,1.6947
0.865825,1.5940
0.865850,1.4860
0.865875,1.3595
0.865900,1.2265
0.865925,1.0936
0.865950,0.9485
0.865975,0.8091
0.866000,0.6834
0.866025,0.5577
0.866050,0.4505
0.866075,0.3562
0.866100,0.2732
0.866125,0.2007
0.866150,0.1402
0.866175,0.0927
0.866200,0.0572
0.866225,0.0338
0.866250,0.0193
0.866275,0.0161
0.866300,0.0218
0.866325,0.0395
0.866350,0.0693
0.866375,0.1112
0.866400,0.1652
0.866425,0.2297
0.866450,0.3078
0.866475,0.3989
0.866500,0.4980
0.866525,0.6157
0.866550,0.7390
0.866575,0.8671
0.866600,1.0001
0.866625,1.1129
0.866650,1.2177
0.866675,1.3176
0.866700,1.3958
0.866725,1.4852
0.866750,1.5779
0.866775,1.6714
0.866800,1.7850
0.866825,1.8833
0.866850,1.9889
0.866875,2.0944
0.866900,2.1992
0.866925,2.3128
0.866950,2.4160
0.866975,2.5232
0.867000,2.6223
0.867025,2.7158
0.867050,2.8060
0.867075,2.8850
0.867100,2.9623
0.867125,3.0349
0.867150,3.0969
0.867175,3.1485
0.867200,3.1888
0.867225,3.2178
0.867250,3.2363
0.867275,3.2460
0.867300,3.2460
0.867325,3.2371
0.867350,3.2170
0.867375,3.1848
0.867400,3.1437
0.867425,3.0913
0.867450,3.0300
0.867475,2.9575
0.867500,2.8793
0.867525,2.7947
0.867550,2.7085
0.867575,2.6247
0.867600,2.5215
0.867625,2.4184
0.867650,2.3120
0.867675,2.2024
0.867700,2.1105
0.867725,1.9985
0.867750,1.8873
0.867775,1.7785
0.867800,1.6714
0.867825,1.5843
0.867850,1.4836
0.867875,1.3635
0.867900,1.2338
0.867925,1.0927
0.867950,0.9485
0.867975,0.8123
0.868000,0.6761
0.868025,0.5552
0.868050,0.4497
0.868075,0.3586
0.868100,0.2780
0.868125,0.2023
0.868150,0.1410
0.868175,0.0919
0.868200,0.0572
0.868225,0.0338
0.868250,0.0210
0.868275,0.0169
0.868300,0.0218
0.868325,0.0395
0.868350,0.0701
0.868375,0.1136
0.868400,0.1668
0.868425,0.2297
0.868450,0.3054
0.868475,0.3925
0.868500,0.4988
0.868525,0.6157
0.868550,0.7374
0.868575,0.8744
0.868600,1.0073
0.868625,1.1113
0.868650,1.2088
0.868675,1.2910
0.868700,1.3684
0.868725,1.4739
0.868750,1.5827
0.868775,1.6939
0.868800,1.7914
0.868825,1.8865
0.868850,1.9873
0.868875,2.0928
0.868900,2.2105
0.868925,2.3152
0.868950,2.4144
0.868975,2.5143
0.869000,2.6110
0.869025,2.7117
0.869050,2.8076
0.869075,2.8906
0.869100,2.9664
0.869125,3.0365
0.869150,3.0961
0.869175,3.1485
0.869200,3.1896
0.869225,3.2178
0.869250,3.2363
0.869275,3.2460
0.869300,3.2468
0.869325,3.2388
0.869350,3.2194
0.869375,3.1872
0.869400,3.1429
0.869425,3.0913
0.869450,3.0308
0.869475,2.9599
0.869500,2.8850
0.869525,2.7971
0.869550,2.7053
0.869575,2.6134
0.869600,2.5111
0.869625,2.4144
0.869650,2.3177
0.869675,2.2185
0.869700,2.1138
0.869725,2.0010
0.869750,1.8873
0.869775,1.7793
0.869800,1.6891
0.869825,1.5892
0.869850,1.4876
0.869875,1.3708
0.869900,1.2305
0.869925,1.0976
0.869950,0.9485
0.869975,0.8010
0.870000,0.6721
0.870025,0.5528
0.870050,0.4513
0.870075,0.3610
0.870100,0.2748
0.870125,0.2007
0.870150,0.1394
0.870175,0.0911
0.870200,0.0572
0.870225,0.0347
0.870250,0.0210
0.870275,0.0161
0.870300,0.0218
0.870325,0.0395
0.870350,0.0701
0.870375,0.1128
0.870400,0.1644
0.870425,0.2297
0.870450,0.3086
0.870475,0.4005
0.870500,0.5045
0.870525,0.6157
0.870550,0.7333
0.870575,0.8631
0.870600,0.9856
0.870625,1.0976
0.870650,1.2007
0.870675,1.2902
0.870700,1.3885
0.870725,1.4804
0.870750,1.5787
0.870775,1.6722
0.870800,1.7689
0.870825,1.8777
0.870850,1.9913
0.870875,2.1097
0.870900,2.2161
0.870925,2.3193
0.870950,2.4144
0.870975,2.5127
0.871000,2.6182
0.871025,2.7141
0.871050,2.8068
0.871075,2.8858
0.871100,2.9599
0.871125,3.0325
0.871150,3.0961
0.871175,3.1501
0.871200,3.1912
0.871225,3.2194
0.871250,3.2371
0.871275,3.2468
0.871300,3.2468
0.871325,3.2379
0.871350,3.2178
0.871375,3.1832
0.871400,3.1396
0.871425,3.0897
0.871450,3.0308
0.871475,2.9632
0.871500,2.8850
0.871525,2.7963
0.871550,2.7053
0.871575,2.6150
0.871600,2.5215
0.871625,2.4176
0.871650,2.3136
0.871675,2.2016
0.871700,2.0968
0.871725,1.9961
0.871750,1.8946
0.871775,1.8019
0.871800,1.6947
0.871825,1.5932
0.871850,1.4876
0.871875,1.3595
0.871900,1.2273
0.871925,1.0944
0.871950,0.9477
0.871975,0.8107
0.872000,0.6834
0.872025,0.5593
0.872050,0.4513
0.872075,0.3562
0.872100,0.2732
0.872125,0.2007
0.872150,0.1402
0.872175,0.0927
0.872200,0.0572
0.872225,0.0338
0.872250,0.0210
0.872275,0.0161
0.872300,0.0226
0.872325,0.0395
0.872350,0.0693
0.872375,0.1112
0.872400,0.1652
0.872425,0.2305
0.872450,0.3078
0.872475,0.3989
0.872500,0.4980
0.872525,0.6149
0.872550,0.7382
0.872575,0.8671
0.872600,1.0001
0.872625,1.1121
0.872650,1.2177
0.872675,1.3168
0.872700,1.3949
0.872725,1.4852
0.872750,1.5779
0.872775,1.6714
0.872800,1.7850
0.872825,1.8833
0.872850,1.9889
0.872875,2.0936
0.872900,2.1984
0.872925,2.3120
0.872950,2.4160
0.872975,2.5240
0.873000,2.6231
0.873025,2.7166
0.873050,2.8076
0.873075,2.8850
0.873100,2.9632
0.873125,3.0357
0.873150,3.0969
0.873175,3.1493
0.873200,3.1888
0.873225,3.2178
0.873250,3.2363
0.873275,3.2452
0.873300,3.2452
0.873325,3.2379
0.873350,3.2170
0.873375,3.1848
0.873400,3.1437
0.873425,3.0897
0.873450,3.0300
0.873475,2.9591
0.873500,2.8793
0.873525,2.7963
0.873550,2.7093
0.873575,2.6255
0.873600,2.5223
0.873625,2.4184
0.873650,2.3128
0.873675,2.2024
0.873700,2.1105
0.873725,1.9993
0.873750,1.8873
0.873775,1.7777
0.873800,1.6722
0.873825,1.5851
0.873850,1.4836
0.873875,1.3643
0.873900,1.2338
0.873925,1.0927
0.873950,0.9493
0.873975,0.8123
0.874000,0.6761
0.874025,0.5552
0.874050,0.4505
0.874075,0.3594
0.874100,0.2772
0.874125,0.2023
0.874150,0.1402
0.874175,0.0919
0.874200,0.0572
0.874225,0.0338
0.874250,0.0210
0.874275,0.0169
0.874300,0.0218
0.874325,0.0395
0.874350,0.0701
0.874375,0.1128
0.874400,0.1660
0.874425,0.2289
0.874450,0.3054
0.874475,0.3925
0.874500,0.4972
0.874525,0.6157
0.874550,0.7374
0.874575,0.8736
0.874600,1.0081
0.874625,1.1113
0.874650,1.2080
0.874675,1.2902
0.874700,1.3684
0.874725,1.4739
0.874750,1.5827
0.874775,1.6947
0.874800,1.7906
0.874825,1.8865
0.874850,1.9873
0.874875,2.0920
0.874900,2.2105
0.874925,2.3160
0.874950,2.4152
0.874975,2.5135
0.875000,0.5327
0.875025,0.6076
0.875050,0.7527
0.875075,0.8856
0.875100,1.0017
0.875125,1.1193
0.875150,1.2273
0.875175,1.3071
0.875200,1.3861
0.875225,1.4747
0.875250,1.5674
0.875275,1.6770
0.875300,1.7898
0.875325,1.8865
0.875350,1.9881
0.875375,2.0944
0.875400,2.1992
0.875425,2.3112
0.875450,2.4160
0.875475,2.5232
0.875500,2.6223
0.875525,2.7158
0.875550,2.8060
0.875575,2.8850
0.875600,2.9623
0.875625,3.0333
0.875650,3.0945
0.875675,3.1477
0.875700,3.1880
0.875725,3.2178
0.875750,3.2371
0.875775,3.2468
0.875800,3.2468
0.875825,3.2379
0.875850,3.2170
0.875875,3.1840
0.875900,3.1429
0.875925,3.0905
0.875950,3.0300
0.875975,2.9583
0.876000,2.8785
0.876025,2.7955
0.876050,2.7093
0.876075,2.6247
0.876100,2.5223
0.876125,2.4184
0.876150,2.3128
0.876175,2.2032
0.876200,2.1105
0.876225,1.9993
0.876250,1.8873
0.876275,1.7777
0.876300,1.6714
0.876325,1.5843
0.876350,1.4836
0.876375,1.3643
0.876400,1.2346
0.876425,1.0936
0.876450,0.9485
0.876475,0.8123
0.876500,0.6761
0.876525,0.5544
0.876550,0.4505
0.876575,0.3594
0.876600,0.2772
0.876625,0.2023
0.876650,0.1410
0.876675,0.0919
0.876700,0.0572
0.876725,0.0338
0.876750,0.0193
0.876775,0.0153
0.876800,0.0210
0.876825,0.0379
0.876850,0.0701
0.876875,0.1136
0.876900,0.1668
0.876925,0.2305
0.876950,0.3062
0.876975,0.3925
0.877000,0.4988
0.877025,0.6149
0.877050,0.7382
0.877075,0.8744
0.877100,1.0081
0.877125,1.1121
0.877150,1.2088
0.877175,1.2902
0.877200,1.3684
0.877225,1.4739
0.877250,1.5827
0.877275,1.6939
0.877300,1.7914
0.877325,1.8865
0.877350,1.9881
0.877375,2.0928
0.877400,2.2105
0.877425,2.3160
0.877450,2.4144
0.877475,2.5143
0.877500,2.6110
0.877525,2.7109
0.877550,2.8060
0.877575,2.8898
0.877600,2.9640
0.877625,3.0349
0.877650,3.0969
0.877675,3.1477
0.877700,3.1896
0.877725,3.2186
0.877750,3.2363
0.877775,3.2452
0.877800,3.2452
0.877825,3.2379
0.877850,3.2178
0.877875,3.1864
0.877900,3.1437
0.877925,3.0905
0.877950,3.0300
0.877975,2.9591
0.878000,2.8842
0.878025,2.7971
0.878050,2.7053
0.878075,2.6142
0.878100,2.5127
0.878125,2.4152
0.878150,2.3185
0.878175,2.2193
0.878200,2.1130
0.878225,2.0010
0.878250,1.8881
0.878275,1.7785
0.878300,1.6891
0.878325,1.5892
0.878350,1.4876
0.878375,1.3724
0.878400,1.2314
0.878425,1.0976
0.878450,0.9493
0.878475,0.8002
0.878500,0.6721
0.878525,0.5528
0.878550,0.4505
0.878575,0.3610
0.878600,0.2748
0.878625,0.2015
0.878650,0.1402
0.878675,0.0927
0.878700,0.0588
0.878725,0.0347
0.878750,0.0210
0.878775,0.0169
0.878800,0.0226
0.878825,0.0395
0.878850,0.0709
0.878875,0.1128
0.878900,0.1644
0.878925,0.2297
0.878950,0.3086
0.878975,0.4005
0.879000,0.5053
0.879025,0.6173
0.879050,0.7333
0.879075,0.8639
0.879100,0.9864
0.879125,1.0960
0.879150,1.2007
0.879175,1.2902
0.879200,1.3877
0.879225,1.4812
0.879250,1.5779
0.879275,1.6722
0.879300,1.7689
0.879325,1.8777
0.879350,1.9905
0.879375,2.1089
0.879400,2.2153
0.879425,2.3177
0.879450,2.4136
0.879475,2.5127
0.879500,2.6182
0.879525,2.7149
0.879550,2.8068
0.879575,2.8866
0.879600,2.9607
0.879625,3.0341
0.879650,3.0969
0.879675,3.1509
0.879700,3.1912
0.879725,3.2186
0.879750,3.2379
0.879775,3.2468
0.879800,3.2468
0.879825,3.2388
0.879850,3.2178
0.879875,3.1840
0.879900,3.1412
0.879925,3.0905
0.879950,3.0325
0.879975,2.9648
0.880000,2.8850
0.880025,2.7971
0.880050,2.7045
0.880075,2.6142
0.880100,2.5215
0.880125,2.4176
0.880150,2.3128
0.880175,2.2024
0.880200,2.0977
0.880225,1.9961
0.880250,1.8962
0.880275,1.8027
0.880300,1.6939
0.880325,1.5932
0.880350,1.4868
0.880375,1.3587
0.880400,1.2265
0.880425,1.0936
0.880450,0.9477
0.880475,0.8099
0.880500,0.6842
0.880525,0.5577
0.880550,0.4505
0.880575,0.3562
0.880600,0.2724
0.880625,0.1999
0.880650,0.1402
0.880675,0.0919
0.880700,0.0564
0.880725,0.0338
0.880750,0.0201
0.880775,0.0153
0.880800,0.0218
0.880825,0.0387
0.880850,0.0685
0.880875,0.1112
0.880900,0.1644
0.880925,0.2289
0.880950,0.3078
0.880975,0.3989
0.881000,0.4980
0.881025,0.6165
0.881050,0.7406
0.881075,0.8679
0.881100,1.0009
0.881125,1.1137
0.881150,1.2177
0.881175,1.3176
0.881200,1.3958
0.881225,1.4844
0.881250,1.5787
0.881275,1.6722
0.881300,1.7842
0.881325,1.8841
0.881350,1.9889
0.881375,2.0936
0.881400,2.1992
0.881425,2.3120
0.881450,2.4160
0.881475,2.5232
0.881500,2.6223
0.881525,2.7166
0.881550,2.8068
0.881575,2.8858
0.881600,2.9632
0.881625,3.0357
0.881650,3.0977
0.881675,3.1493
0.881700,3.1896
0.881725,3.2186
0.881750,3.2363
0.881775,3.2460
0.881800,3.2468
0.881825,3.2379
0.881850,3.2178
0.881875,3.1856
0.881900,3.1429
0.881925,3.0897
0.881950,3.0292
0.881975,2.9575
0.882000,2.8785
0.882025,2.7963
0.882050,2.7101
0.882075,2.6247
0.882100,2.5223
0.882125,2.4176
0.882150,2.3120
0.882175,2.2024
0.882200,2.1114
0.882225,1.9993
0.882250,1.8881
0.882275,1.7793
0.882300,1.6722
0.882325,1.5851
0.882350,1.4836
0.882375,1.3643
0.882400,1.2338
0.882425,1.0927
0.882450,0.9485
0.882475,0.8123
0.882500,0.6769
0.882525,0.5552
0.882550,0.4505
0.882575,0.3594
0.882600,0.2772
0.882625,0.2031
0.882650,0.1410
0.882675,0.0919
0.882700,0.0564
0.882725,0.0330
0.882750,0.0201
0.882775,0.0161
0.882800,0.0218
0.882825,0.0395
0.882850,0.0709
0.882875,0.1136
0.882900,0.1668
0.882925,0.2297
0.882950,0.3046
0.882975,0.3925
0.883000,0.4980
0.883025,0.6149
0.883050,0.7390
0.883075,0.8744
0.883100,1.0081
0.883125,1.1129
0.883150,1.2088
0.883175,1.2902
0.883200,1.3692
0.883225,1.4739
0.883250,1.5827
0.883275,1.6947
0.883300,1.7914
0.883325,1.8873
0.883350,1.9889
0.883375,2.0920
0.883400,2.2105
0.883425,2.3160
0.883450,2.4136
0.883475,2.5135
0.883500,2.6102
0.883525,2.7109
0.883550,2.8076
0.883575,2.8906
0.883600,2.9648
0.883625,3.0365
0.883650,3.0961
0.883675,3.1477
0.883700,3.1904
0.883725,3.2194
0.883750,3.2371
0.883775,3.2468
0.883800,3.2476
0.883825,3.2379
0.883850,3.2186
0.883875,3.1872
0.883900,3.1429
0.883925,3.0913
0.883950,3.0308
0.883975,2.9599
0.884000,2.8850
0.884025,2.7971
0.884050,2.7053
0.884075,2.6134
0.884100,2.5119
0.884125,2.4152
0.884150,2.3177
0.884175,2.2193
0.884200,2.1138
0.884225,2.0001
0.884250,1.8881
0.884275,1.7801
0.884300,1.6899
0.884325,1.5900
0.884350,1.4876
0.884375,1.3716
0.884400,1.2314
0.884425,1.0968
0.884450,0.9485
0.884475,0.8010
0.884500,0.6721
0.884525,0.5528
0.884550,0.4505
0.884575,0.3602
0.884600,0.2748
0.884625,0.2015
0.884650,0.1402
0.884675,0.0919
0.884700,0.0580
0.884725,0.0338
0.884750,0.0201
0.884775,0.0169
0.884800,0.0218
0.884825,0.0379
0.884850,0.0693
0.884875,0.1112
0.884900,0.1628
0.884925,0.2297
0.884950,0.3086
0.884975,0.4013
0.885000,0.5053
0.885025,0.6165
0.885050,0.7325
0.885075,0.8631
0.885100,0.9856
0.885125,1.0968
0.885150,1.2007
0.885175,1.2894
0.885200,1.3877
0.885225,1.4804
0.885250,1.5771
0.885275,1.6730
0.885300,1.7681
0.885325,1.8760
0.885350,1.9905
0.885375,2.1089
0.885400,2.2153
0.885425,2.3193
0.885450,2.4152
0.885475,2.5127
0.885500,2.6182
0.885525,2.7141
0.885550,2.8060
0.885575,2.8858
0.885600,2.9591
0.885625,3.0325
0.885650,3.0961
0.885675,3.1501
0.885700,3.1904
0.885725,3.2194
0.885750,3.2379
0.885775,3.2460
0.885800,3.2484
0.885825,3.2396
0.885850,3.2178
0.885875,3.1840
0.885900,3.1412
0.885925,3.0897
0.885950,3.0325
0.885975,2.9648
0.886000,2.8850
0.886025,2.7971
0.886050,2.7061
0.886075,2.6150
0.886100,2.5207
0.886125,2.4176
0.886150,2.3128
0.886175,2.2016
0.886200,2.0968
0.886225,1.9953
0.886250,1.8946
0.886275,1.8019
0.886300,1.6939
0.886325,1.5924
0.886350,1.4860
0.886375,1.3587
0.886400,1.2265
0.886425,1.0944
0.886450,0.9477
0.886475,0.8099
0.886500,0.6834
0.886525,0.5577
0.886550,0.4505
0.886575,0.3562
0.886600,0.2724
0.886625,0.2007
0.886650,0.1394
0.886675,0.0919
0.886700,0.0572
0.886725,0.0338
0.886750,0.0210
0.886775,0.0161
0.886800,0.0218
0.886825,0.0395
0.886850,0.0701
0.886875,0.1112
0.886900,0.1652
0.886925,0.2297
0.886950,0.3078
0.886975,0.3989
0.887000,0.4980
0.887025,0.6149
0.887050,0.7382
0.887075,0.8679
0.887100,1.0001
0.887125,1.1129
0.887150,1.2177
0.887175,1.3168
0.887200,1.3958
0.887225,1.4852
0.887250,1.5779
0.887275,1.6714
0.887300,1.7842
0.887325,1.8833
0.887350,1.9881
0.887375,2.0944
0.887400,2.1992
0.887425,2.3120
0.887450,2.4160
0.887475,2.5232
0.887500,2.6215
0.887525,2.7158
0.887550,2.8068
0.887575,2.8850
0.887600,2.9632
0.887625,3.0349
0.887650,3.0969
0.887675,3.1493
0.887700,3.1888
0.887725,3.2178
0.887750,3.2371
0.887775,3.2468
0.887800,3.2476
0.887825,3.2388
0.887850,3.2178
0.887875,3.1848
0.887900,3.1429
0.887925,3.0905
0.887950,3.0300
0.887975,2.9583
0.888000,2.8793
0.888025,2.7955
0.888050,2.7093
0.888075,2.6247
0.888100,2.5223
0.888125,2.4176
0.888150,2.3128
0.888175,2.2032
0.888200,2.1105
0.888225,1.9993
0.888250,1.8889
0.888275,1.7785
0.888300,1.6722
0.888325,1.5851
0.888350,1.4828
0.888375,1.3635
0.888400,1.2338
0.888425,1.0927
0.888450,0.9485
0.888475,0.8131
0.888500,0.6769
0.888525,0.5544
0.888550,0.4497
0.888575,0.3594
0.888600,0.2772
0.888625,0.2023
0.888650,0.1410
0.888675,0.0919
0.888700,0.0564
0.888725,0.0338
0.888750,0.0210
0.888775,0.0153
0.888800,0.0218
0.888825,0.0387
0.888850,0.0693
0.888875,0.1136
0.888900,0.1660
0.888925,0.2289
0.888950,0.3046
0.888975,0.3925
0.889000,0.4980
0.889025,0.6149
0.889050,0.7382
0.889075,0.8736
0.889100,1.0073
0.889125,1.1113
0.889150,1.2080
0.889175,1.2894
0.889200,1.3675
0.889225,1.4739
0.889250,1.5819
0.889275,1.6939
0.889300,1.7914
0.889325,1.8865
0.889350,1.9864
0.889375,2.0920
0.889400,2.2097
0.889425,2.3152
0.889450,2.4152
0.889475,2.5143
0.889500,2.6118
0.889525,2.7125
0.889550,2.8076
0.889575,2.8914
0.889600,2.9656
0.889625,3.0357
0.889650,3.0961
0.889675,3.1477
0.889700,3.1896
0.889725,3.2194
0.889750,3.2379
0.889775,3.2468
0.889800,3.2468
0.889825,3.2388
0.889850,3.2186
0.889875,3.1864
0.889900,3.1437
0.889925,3.0913
0.889950,3.0300
0.889975,2.9599
0.890000,2.8842
0.890025,2.7963
0.890050,2.7061
0.890075,2.6126
0.890100,2.5119
0.890125,2.4152
0.890150,2.3177
0.890175,2.2185
0.890200,2.1138
0.890225,2.0001
0.890250,1.8873
0.890275,1.7801
0.890300,1.6883
0.890325,1.5900
0.890350,1.4884
0.890375,1.3716
0.890400,1.2314
0.890425,1.0960
0.890450,0.9477
0.890475,0.8002
0.890500,0.6713
0.890525,0.5528
0.890550,0.4497
0.890575,0.3610
0.890600,0.2756
0.890625,0.2007
0.890650,0.1402
0.890675,0.0919
0.890700,0.0580
0.890725,0.0347
0.890750,0.0210
0.890775,0.0169
0.890800,0.0218
0.890825,0.0387
0.890850,0.0701
0.890875,0.1128
0.890900,0.1644
0.890925,0.2297
0.890950,0.3086
0.890975,0.4005
0.891000,0.5045
0.891025,0.6165
0.891050,0.7317
0.891075,0.8623
0.891100,0.9856
0.891125,1.0960
0.891150,1.1999
0.891175,1.2894
0.891200,1.3877
0.891225,1.4812
0.891250,1.5779
0.891275,1.6722
0.891300,1.7689
0.891325,1.8777
0.891350,1.9913
0.891375,2.1097
0.891400,2.2161
0.891425,2.3185
0.891450,2.4152
0.891475,2.5127
0.891500,2.6182
0.891525,2.7149
0.891550,2.8068
0.891575,2.8858
0.891600,2.9599
0.891625,3.0333
0.891650,3.0961
0.891675,3.1501
0.891700,3.1904
0.891725,3.2194
0.891750,3.2371
0.891775,3.2460
0.891800,3.2476
0.891825,3.2379
0.891850,3.2170
0.891875,3.1840
0.891900,3.1404
0.891925,3.0905
0.891950,3.0333
0.891975,2.9648
0.892000,2.8858
0.892025,2.7979
0.892050,2.7053
0.892075,2.6158
0.892100,2.5215
0.892125,2.4176
0.892150,2.3128
0.892175,2.2016
0.892200,2.0968
0.892225,1.9953
0.892250,1.8954
0.892275,1.8011
0.892300,1.6931
0.892325,1.5924
0.892350,1.4852
0.892375,1.3587
0.892400,1.2265
0.892425,1.0944
0.892450,0.9485
0.892475,0.8107
0.892500,0.6842
0.892525,0.5577
0.892550,0.4513
0.892575,0.3562
0.892600,0.2724
0.892625,0.2007
0.892650,0.1402
0.892675,0.0919
0.892700,0.0564
0.892725,0.0338
0.892750,0.0201
0.892775,0.0153
0.892800,0.0218
0.892825,0.0387
0.892850,0.0693
0.892875,0.1120
0.892900,0.1652
0.892925,0.2297
0.892950,0.3070
0.892975,0.3981
0.893000,0.4972
0.893025,0.6141
0.893050,0.7390
0.893075,0.8671
0.893100,1.0001
0.893125,1.1137
0.893150,1.2177
0.893175,1.3176
0.893200,1.3958
0.893225,1.4844
0.893250,1.5779
0.893275,1.6714
0.893300,1.7842
0.893325,1.8833
0.893350,1.9881
0.893375,2.0944
0.893400,2.1992
0.893425,2.3120
0.893450,2.4168
0.893475,2.5240
0.893500,2.6215
0.893525,2.7149
0.893550,2.8052
0.893575,2.8850
0.893600,2.9632
0.893625,3.0365
0.893650,3.0977
0.893675,3.1485
0.893700,3.1888
0.893725,3.2178
0.893750,3.2363
0.893775,3.2460
0.893800,3.2468
0.893825,3.2379
0.893850,3.2162
0.893875,3.1840
0.893900,3.1437
0.893925,3.0905
0.893950,3.0300
0.893975,2.9583
0.894000,2.8793
0.894025,2.7955
0.894050,2.7093
0.894075,2.6247
0.894100,2.5223
0.894125,2.4184
0.894150,2.3120
0.894175,2.2024
0.894200,2.1097
0.894225,1.9985
0.894250,1.8881
0.894275,1.7793
0.894300,1.6722
0.894325,1.5843
0.894350,1.4836
0.894375,1.3635
0.894400,1.2338
0.894425,1.0927
0.894450,0.9477
0.894475,0.8115
0.894500,0.6761
0.894525,0.5544
0.894550,0.4497
0.894575,0.3594
0.894600,0.2764
0.894625,0.2023
0.894650,0.1402
0.894675,0.0903
0.894700,0.0564
0.894725,0.0338
0.894750,0.0193
0.894775,0.0153
0.894800,0.0210
0.894825,0.0387
0.894850,0.0701
0.894875,0.1128
0.894900,0.1660
0.894925,0.2289
0.894950,0.3046
0.894975,0.3916
0.895000,0.4980
0.895025,0.6149
0.895050,0.7382
0.895075,0.8744
0.895100,1.0081
0.895125,1.1113
0.895150,1.2080
0.895175,1.2902
0.895200,1.3684
0.895225,1.4739
0.895250,1.5827
0.895275,1.6947
0.895300,1.7914
0.895325,1.8873
0.895350,1.9889
0.895375,2.0936
0.895400,2.2113
0.895425,2.3168
0.895450,2.4152
0.895475,2.5143
0.895500,2.6118
0.895525,2.7117
0.895550,2.8076
0.895575,2.8914
0.895600,2.9656
0.895625,3.0365
0.895650,3.0969
0.895675,3.1477
0.895700,3.1896
0.895725,3.2178
0.895750,3.2371
0.895775,3.2460
0.895800,3.2468
0.895825,3.2388
0.895850,3.2186
0.895875,3.1872
0.895900,3.1437
0.895925,3.0905
0.895950,3.0308
0.895975,2.9607
0.896000,2.8850
0.896025,2.7971
0.896050,2.7061
0.896075,2.6134
0.896100,2.5127
0.896125,2.4160
0.896150,2.3185
0.896175,2.2193
0.896200,2.1138
0.896225,2.0010
0.896250,1.8881
0.896275,1.7801
0.896300,1.6899
0.896325,1.5908
0.896350,1.4876
0.896375,1.3716
0.896400,1.2314
0.896425,1.0968
0.896450,0.9477
0.896475,0.8002
0.896500,0.6721
0.896525,0.5536
0.896550,0.4513
0.896575,0.3610
0.896600,0.2748
0.896625,0.2015
0.896650,0.1402
0.896675,0.0919
0.896700,0.0580
0.896725,0.0347
0.896750,0.0218
0.896775,0.0169
0.896800,0.0218
0.896825,0.0395
0.896850,0.0701
0.896875,0.1128
0.896900,0.1644
0.896925,0.2297
0.896950,0.3086
0.896975,0.4005
0.897000,0.5045
0.897025,0.6157
0.897050,0.7325
0.897075,0.8631
0.897100,0.9856
0.897125,1.0976
0.897150,1.2007
0.897175,1.2902
0.897200,1.3885
0.897225,1.4812
0.897250,1.5787
0.897275,1.6730
0.897300,1.7689
0.897325,1.8777
0.897350,1.9905
0.897375,2.1089
0.897400,2.2161
0.897425,2.3193
0.897450,2.4144
0.897475,2.5119
0.897500,2.6182
0.897525,2.7141
0.897550,2.8068
0.897575,2.8866
0.897600,2.9599
0.897625,3.0333
0.897650,3.0961
0.897675,3.1501
0.897700,3.1912
0.897725,3.2194
0.897750,3.2371
0.897775,3.2476
0.897800,3.2476
0.897825,3.2379
0.897850,3.2170
0.897875,3.1840
0.897900,3.1412
0.897925,3.0913
0.897950,3.0341
0.897975,2.9656
0.898000,2.8858
0.898025,2.7979
0.898050,2.7061
0.898075,2.6158
0.898100,2.5215
0.898125,2.4184
0.898150,2.3128
0.898175,2.2016
0.898200,2.0968
0.898225,1.9945
0.898250,1.8938
0.898275,1.8011
0.898300,1.6931
0.898325,1.5916
0.898350,1.4860
0.898375,1.3587
0.898400,1.2265
0.898425,1.0944
0.898450,0.9477
0.898475,0.8099
0.898500,0.6842
0.898525,0.5585
0.898550,0.4513
0.898575,0.3562
0.898600,0.2732
0.898625,0.2007
0.898650,0.1402
0.898675,0.0919
0.898700,0.0564
0.898725,0.0338
0.898750,0.0201
0.898775,0.0161
0.898800,0.0210
0.898825,0.0387
0.898850,0.0693
0.898875,0.1112
0.898900,0.1652
0.898925,0.2297
0.898950,0.3078
0.898975,0.3989
0.899000,0.4980
0.899025,0.6149
0.899050,0.7390
0.899075,0.8671
0.899100,1.0001
0.899125,1.1121
0.899150,1.2168
0.899175,1.3168
0.899200,1.3966
0.899225,1.4860
0.899250,1.5787
0.899275,1.6730
0.899300,1.7842
0.899325,1.8825
0.899350,1.9881
0.899375,2.0936
0.899400,2.1992
0.899425,2.3128
0.899450,2.4168
0.899475,2.5232
0.899500,2.6215
0.899525,2.7158
0.899550,2.8060
0.899575,2.8850
0.899600,2.9632
0.899625,3.0349
0.899650,3.0953
0.899675,3.1485
0.899700,3.1888
0.899725,3.2170
0.899750,3.2363
0.899775,3.2468
0.899800,3.2460
0.899825,3.2371
0.899850,3.2178
0.899875,3.1840
0.899900,3.1429
